id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
20746,255,275,42,17,1,1,TRX002550020746,1,75000,22478.06,400,3
20747,1071,299,22,16,1,1,TRX010710020747,1,50000,,1460,
20748,312,447,49,100,5,5,TRX003120020748,1,120000,41163.28,282,489
20749,669,531,5,53,3,3,TRX006690020749,1,20000,44093.36,,
20750,32,974,41,57,6,1,TRX000320020750,1,15000,38170.69,385,15
20751,234,917,38,15,1,1,TRX002340020751,1,50000,22447.77,12,178
20752,854,968,37,75,1,1,TRX008540020752,3,900000,6851.81,837,16
20753,405,797,25,58,1,5,TRX004050020753,4,4000,,,66
20754,363,107,11,65,3,1,TRX003630020754,1,150000,44131.24,,
20755,708,298,19,68,4,1,TRX007080020755,1,5000,,2804,
20756,552,160,39,100,1,1,TRX005520020756,2,40000,48036.97,997,141
20757,550,821,26,80,2,1,TRX005500020757,5,7500,,,803
20758,938,942,5,96,1,1,TRX009380020758,1,20000,10680.95,,
20759,866,89,18,40,3,1,TRX008660020759,3,9000,,1284,
20760,464,738,5,87,5,1,TRX004640020760,1,20000,50710.67,,
20761,198,986,11,8,1,4,TRX001980020761,1,150000,39020.55,,
20762,1080,41,38,38,4,1,TRX010800020762,1,50000,42624.98,"945,-",462
20763,224,757,42,30,1,1,TRX002240020763,1,75000,34728.75,616,358
20764,88,947,37,17,5,5,TRX000880020764,4,1200000,44395.52,419,445
20765,747,388,47,85,3,2,TRX007470020765,2,30000,95903.84,,
20766,805,880,25,31,6,1,TRX008050020766,2,2000,,,65
20767,63,961,46,32,6,1,TRX000630020767,5,12500,25765.16,,
20768,605,419,25,79,4,1,TRX006050020768,1,1000,,,888
20769,848,132,18,88,6,1,TRX008480020769,1,3000,,1217,
20770,818,778,28,61,5,5,TRX008180020770,4,40000,,,99
20771,605,304,47,37,2,4,TRX006050020771,2,30000,65778.95,,
20772,25,225,44,90,2,1,TRX000250020772,1,175000,28405.86,429,82
20773,630,323,15,94,3,5,TRX006300020773,2,,3641.24,,
20774,228,407,21,47,1,5,TRX002280020774,1,25000,,607,
20775,1017,225,35,75,6,1,TRX010170020775,1,350000,14523.89,315,120
20776,271,19,6,59,5,1,TRX002710020776,2,60000,92579.89,,
20777,699,467,19,41,1,1,TRX006990020777,4,,,2855,
20778,646,995,2,91,2,2,TRX006460020778,1,3500,19454.12,,
20779,1049,371,35,90,3,1,TRX010490020779,1,350000,39458.17,877,459
20780,383,330,6,5,3,1,TRX003830020780,3,90000,25245.59,,
20781,280,167,15,84,2,3,TRX002800020781,1,25000,38046.88,,
20782,340,983,35,77,1,2,TRX003400020782,1,350000,34744.25,737,449
20783,817,83,19,17,4,1,TRX008170020783,2,10000,,1670,
20784,486,587,6,95,1,1,TRX004860020784,1,30000,22313.59,,
20785,1016,399,44,52,3,1,TRX010160020785,1,175000,27585.72,133,257
20786,1013,936,23,6,3,1,TRX010130020786,5,450000,,2993,
20787,1035,612,40,94,4,1,TRX010350020787,3,30000,,289,447
20788,949,118,15,38,3,1,TRX009490020788,4,100000,31618.17,,
20789,886,893,11,15,3,2,TRX008860020789,5,750000,20748.86,,
20790,982,163,34,74,4,1,TRX009820020790,1,200000,32307.19,754,158
20791,867,4,18,16,6,1,TRX008670020791,1,3000,,1240,
20792,783,557,9,27,5,3,TRX007830020792,1,50000,98267.31,,
20793,50,929,44,83,1,1,TRX000500020793,1,175000,36543.23,654,155
20794,535,423,32,14,1,1,TRX005350020794,1,95000,21171.99,674,286
20795,574,720,40,48,3,1,TRX005740020795,1,10000,4054.97,138,373
20796,569,277,24,8,1,1,TRX005690020796,4,280000,,1887,
20797,694,405,1,86,1,1,TRX006940020797,2,4000,31246.07??,,
20798,843,588,28,52,3,1,TRX008430020798,1,10000,,,
20799,247,873,30,21,1,1,TRX002470020799,1,35000,48107.16,834,489
20800,773,278,20,38,2,1,TRX007730020800,,45000,,1232,
20801,742,158,47,30,1,1,TRX007420020801,2,30000,2763.72,,
20802,928,225,10,4,3,1,TRX009280020802,4,340000,,,
20803,772,316,43,21,6,1,TRX007720020803,1,120000,20929.68,303,452
20804,208,478,27,66,1,2,TRX002080020804,1,5000,,,346
20805,1047,639,8,80,2,1,TRX010470020805,1,15000,10636.32,,
20806,488,369,50,3,6,1,TRX004880020806,1,200000,47262.61,522,"157,-"
20807,86,437,25,94,2,1,TRX000860020807,1,1000,,,924
20808,947,109,7,20,1,1,TRX009470020808,1,50000,30591.97,,
20809,660,365,38,49,2,1,TRX006600020809,2,100000,27501.95,177,441
20810,992,651,45,85,1,1,TRX009920020810,1,,30881.15,,
20811,382,631,49,68,3,4,TRX003820020811,1,120000,13101.22,520,193
20812,936,754,35,8,1,3,TRX009360020812,1,350000,25870.95,299,500
20813,1046,626,4,16,6,1,TRX010460020813,2,18000,52368.56,,
20814,373,448,40,61,1,1,TRX003730020814,4,40000,30297.59,116,125
20815,807,858,8,37,5,4,TRX008070020815,3,45000,51495.19,,
20816,974,589,26,34,1,3,TRX009740020816,,1500,,,38
20817,456,526,35,55,5,1,TRX004560020817,1,350000,45035.65,946,405
20818,67,520,47,3,5,1,TRX000670020818,1,15000,24156.59,,
20819,180,355,44,30,5,1,TRX001800020819,1,175000,26853.07,685,63
20820,1077,342,20,78,2,1,TRX010770020820,4,60000,,640,
20821,621,948,37,60,5,1,TRX006210020821,2,600000,47989.85,173,100
20822,537,44,48,65,4,3,TRX005370020822,1,250000,17545.2,106,220
20823,473,700,30,93,1,1,TRX004730020823,2,70000,29554.11,,290
20824,631,614,6,94,5,5,TRX006310020824,1,30000,35885.04,,
20825,352,923,26,13,1,1,TRX003520020825,2,3000,,,158
20826,3,603,39,33,1,1,TRX000030020826,1??,20000,29844.67,923,265
20827,99,675,1,42,2,1,TRX000990020827,1,2000,78104.6,,
20828,463,858,25,66,6,1,TRX004630020828,1,1000,,,981
20829,767,557,44,32,1,5,TRX007670020829,1,175000,17021.27,508,433
20830,279,413,49,30,1,1,TRX002790020830,126,120000,38701.84,223,234
20831,203,143,25,26,1,3,TRX002030020831,1,1000,,,799
20832,348,604,35,4,4,5,TRX003480020832,4,1400000,11988.52,767,314
20833,358,123,42,35,1,1,TRX003580020833,1,75000,41554.03,884,434
20834,185,111,21,65,2,3,TRX001850020834,1,25000,,1512,
20835,659,471,40,72,1,3,TRX006590020835,2,20000,27504.14,535,"299,-"
20836,729,505,26,60,1,3,TRX007290020836,2,3000,,,655
20837,423,669,15,95,5,1,TRX004230020837,1,25000,37846.33,,
20838,1086,938,1,60,4,1,TRX010860020838,3,6000,99209.45,,
20839,321,994,45,9,6,2,TRX003210020839,1,1000,67702.18,,
20840,219,196,25,30,1,1,TRX002190020840,5,5000,,,
20841,488,523,37,73,1,1,TRX004880020841,1,300000,4596186.64,829,162
20842,738,973,20,36,1,1,TRX007380020842,1,15000,,2689,
20843,453,401,37,45,4,2,TRX004530020843,1,300000,40250.47,465??,298
20844,45,346,10,25,4,4,TRX000450020844,1,85000,44730.68,,
20845,550,116,40,88,1,1,TRX005500020845,1,10000,33551.39,254,22
20846,452,675,42,93,4,5,TRX004520020846,1,75000,43253.61,39,205
20847,979,351,36,87,5,1,TRX009790020847,1,150000,15928.21,399,30
20848,603,699,3,30,2,1,TRX006030020848,2,12566.17,98537.55,,
20849,725,554,2,78,6,1,TRX007250020849,3,10500,67341.1,,
20850,326,972,32,42,1,1,TRX003260020850,2,190000,23733.73,131,203
20851,483,757,48,54,1,1,TRX004830020851,1,250000,36662.7,17,267
20852,86,962,31,21,3,2,TRX000860020852,"1,-",65000,8753.18,585,496
20853,216,155,5,96,1,1,TRX002160020853,3,60000,8225.88,,
20854,409,879,49,62,5,1,TRX004090020854,1,120000,13690.39,502,217
20855,680,906,2,68,3,1,TRX006800020855,2,7000,6584292.51,,
20856,1022,996,33,63,1,4,TRX010220020856,1,135000,16448.58,817,221
20857,1062,648,29,95,1,1,TRX010620020857,1,25000,,,743
20858,323,749,22,77,3,1,TRX003230020858,3,150000,,2392,
20859,127,141,26,66,3,1,TRX001270020859,1,1500,,,917
20860,284,212,2,80,1,3,TRX002840020860,1,3500,33662.01,,
20861,915,336,24,20,3,1,TRX009150020861,1,70000,,2679,
20862,1037,239,33,51,2,1,TRX010370020862,1,135000,40697.33,927,474
20863,940,333,21,8,3,1,TRX009400020863,2,50000,,805,
20864,5,71,40,40,1,3,TRX000050020864,3,30000,6398.63,251,63
20865,30,867,24,34,2,1,TRX000300020865,1,70000,,313,
20866,1078,855,3,26,3,1,TRX010780020866,1,7000,13808.71,,
20867,1046,312,35,64,3,1,TRX010460020867,1,350000,8347.26,452,361
20868,949,362,21,42,3,4,TRX009490020868,1,25000,,1540,
20869,284,702,23,68,2,1,TRX002840020869,1,168066.48,,,
20870,275,505,31,69,1,3,TRX002750020870,1,65000,41143.71,407,149
20871,480,135,37,41,1,1,TRX004800020871,1,513248.43,26590.6,426,57
20872,512,669,43,12,3,1,TRX005120020872,1,120000,10472.57,841,424
20873,232,837,50,20,3,1,TRX002320020873,1,200000,23131.16,973,109
20874,496,717,32,61,3,2,TRX004960020874,1,95000,13600.71,,292
20875,281,292,45,99,5,1,TRX002810020875,1,1000,87440.78,,
20876,915,342,16,11,3,3,TRX009150020876,157,30000,59718.78,,
20877,1034,904,28,59,2,1,TRX010340020877,1,10000,,,341
20878,741,65,18,38,1,2,TRX007410020878,1,3000,,436,
20879,816,551,4,77,6,4,TRX008160020879,1,9000,67339.78,,
20880,671,372,48,15,2,1,TRX006710020880,1,250000,22229.3,700,450
20881,913,844,8,26,1,1,TRX009130020881,1,15000,41761.94,,
20882,646,798,43,40,5,1,TRX006460020882,1,120000,42283.3,742,127
20883,485,777,19,55,1,5,TRX004850020883,1,5000,,1072,
20884,76,721,8,22,1,1,TRX000760020884,1,15000,90564.93,,
20885,934,161,21,17,2,1,TRX009340020885,1,25000,,2586,
20886,628,498,1,96,6,1,TRX006280020886,1,2000,95751.0,,
20887,331,441,28,48,3,1,TRX003310020887,4,40000,,,692
20888,139,30,41,71,1,4,TRX001390020888,1,15000,5045.14,225,380
20889,706,238,45,44,3,1,TRX007060020889,1 (error),1000,27926.36,,
20890,913,226,32,28,6,5,TRX009130020890,2,190000,47456.63,989,368
20891,485,743,37,67,4,1,TRX004850020891,2,600000,46056.62,922,137
20892,620,887,44,47,4,5,TRX006200020892,3,525000,17710.83,376,163
20893,182,370,37,37,1,4,TRX001820020893,1,300000,25547.4,830,446
20894,427,446,32,60,3,5,TRX004270020894,3,285000,43269.7,317,61
20895,443,954,18,24,5,2,TRX004430020895,262,6000,,2449,
20896,63,425,7,100,1,1,TRX000630020896,1,50000,70408.96,,
20897,557,510,21,3,2,1,TRX005570020897,1,69776.81,,235,
20898,18,302,8,51,5,1,TRX000180020898,2,30000,46200.02,,
20899,36,693,13,57,5,1,TRX000360020899,4,2000000,45287.88,,
20900,126,388,23,58,2,2,TRX001260020900,1,90000,,884,
20901,803,468,8,46,3,1,TRX008030020901,2,30000,43749.89,,
20902,637,244,17,71,3,5,TRX006370020902,3,180000,100888.87,,
20903,990,361,37,47,2,1,TRX009900020903,1,300000,50020.51,120,101
20904,1027,356,15,100,1,2,TRX010270020904,106,25000,71556.96,,
20905,743,885,18,74,2,1,TRX007430020905,1,3000,,196,
20906,386,372,15,41,5,3,TRX003860020906,2,50000,1052.21,,
20907,131,985,35,3,2,1,TRX001310020907,1,350000,40360.31,838,
20908,609,5,24,63,3,1,TRX006090020908,1,70000,,138,
20909,775,613,30,62,1,1,TRX007750020909,1,35000,25310.44,,326
20910,552,524,38,52,3,1,TRX005520020910,4,200000,36037.06,667,193
20911,923,670,42,22,1,1,TRX009230020911,3,225000,14766.57,844,298
20912,144,200,29,50,2,1,TRX001440020912,1,25000,,,615
20913,758,5,9,16,1,1,TRX007580020913,5,250000,95204.01,,
20914,271,94,9,23,1,1,TRX002710020914,3,150000,58108.3,,
20915,815,707,17,59,4,1,TRX008150020915,4,240000,9011.39,,
20916,690,396,50,23,3,4,TRX006900020916,1,200000,6104.36,863,145
20917,243,166,23,31,2,1,TRX002430020917,2,180000,,966,
20918,683,425,15,88,5,1,TRX006830020918,1,25000,69859.58,,
20919,210,50,21,24,1,1,TRX002100020919,1,25000,,602,
20920,607,107,8,79,1,1,TRX006070020920,3 (error),45000,29949.63,,
20921,943,949,35,25,2,1,TRX009430020921,1,350000,10223.13,77,186
20922,149,674,32,18,3,1,TRX001490020922,1,95000,47744.34,308,103
20923,770,416,43,72,2,1,TRX007700020923,1,120000,15971.02,27,345
20924,543,394,12,36,6,1,TRX005430020924,4,1200000,10527.42,,
20925,626,770,16,22,3,1,TRX006260020925,1,30000,11504.01,,
20926,877,493,42,23,1,4,TRX008770020926,4,300000,39209.14,"197,-",164
20927,139,521,45,54,1,1,TRX001390020927,1,1000,,,
20928,713,730,23,87,6,1,TRX007130020928,1,90000,,797,
20929,784,288,26,53,5,1,TRX007840020929,1,1500,,,87
20930,962,318,40,94,1,1,TRX009620020930,1,10000,,215,454
20931,879,636,39,40,3,5,TRX008790020931,1,20000,11737.78,346,104
20932,818,115,4,53,1,1,TRX008180020932,1,9000,27578.1,,
20933,197,580,12,27,4,4,TRX001970020933,,300000,85884.96,,
20934,916,458,46,45,1,1,TRX009160020934,2,5000,48960.93,,
20935,153,571,46,82,1,1,TRX001530020935,1,2500,61218.82,,
20936,811,264,3,6,4,1,TRX008110020936,1,7000,44779.28,,
20937,606,611,42,4,3,1,TRX006060020937,2,150000,1604.25,629,271
20938,76,759,2,66,6,1,TRX000760020938,1,3500,69459.61,,
20939,963,993,36,23,1,5,TRX009630020939,1,150000,19759.12,,190
20940,1084,308,39,41,3,3,TRX010840020940,3,60000,,,397
20941,369,254,30,41,4,4,TRX003690020941,1,35000,,57,20680
20942,102,686,28,32,3,1,TRX001020020942,2,28547.59,,,909
20943,23,387,35,4,1,1,TRX000230020943,2,700000,22058.47,489,86
20944,589,265,32,46,5,1,TRX005890020944,1,95000,36935.5,413,484
20945,1095,968,19,39,2,5,TRX010950020945,1,5000,,2540,
20946,702,658,11,6,6,2,TRX007020020946,3,450000,60943.87,,
20947,245,887,1,61,1,1,TRX002450020947,3,6000,5734.23,,
20948,285,248,41,28,1,1,TRX002850020948,1,15000,14988.23,758,275
20949,616,651,25,33,3,1,TRX006160020949,1,1000,,,132
20950,39,247,34,71,1,1,TRX000390020950,1,200000,25423.98,167,167
20951,223,966,14,88,1,1,TRX002230020951,1,5000,16167.84,,
20952,145,728,14,42,3,4,TRX001450020952,1,5000,57527.63,,
20953,487,323,22,87,3,1,TRX004870020953,1,50000,,2474,
20954,748,138,5,74,1,2,TRX007480020954,1,20000,97974.38,,
20955,739,395,3,59,2,1,TRX007390020955,4,28000,45993.51,,
20956,682,926,23,45,1,1,TRX006820020956,1,90000,,2005,
20957,967,230,34,3,3,4,TRX009670020957,1,200000,24068.01,693,363
20958,962,575,35,1,1,5,TRX009620020958,1,350000,49284.4,590,317
20959,832,478,3,43,1,1,TRX008320020959,1,7000,,,
20960,222,880,4,47,3,1,TRX002220020960,1,9000,53312.99,,
20961,481,200,38,73,2,4,TRX004810020961,1,50000,25892.2,250,79
20962,747,434,4,32,3,5,TRX007470020962,1,9000,97226.34,,
20963,424,946,4,8,4,1,TRX004240020963,1,9000,87723.57,,
20964,193,971,49,82,5,3,TRX001930020964,1,120000,28726.78,405,42987
20965,1063,4,16,68,2,1,TRX010630020965,1,30000,27484.09,,
20966,434,680,29,23,3,1,TRX004340020966,2,50000,,,228
20967,595,552,45,51,2,1,TRX005950020967,1,1000,65546.88,,
20968,918,453,3,96,1,1,TRX009180020968,1,7000,72442.29,,
20969,623,769,37,60,2,1,TRX006230020969,1,300000,2332.18,860,281
20970,467,941,18,18,1,4,TRX004670020970,2,6000,,2609,
20971,592,637,31,7,2,1,TRX005920020971,1,65000,11124.56,395,177
20972,500,703,39,68,2,1,TRX005000020972,2,40000,15854.59,98,497
20973,34,388,31,79,3,2,TRX000340020973,1,65000,17265.76,216,361
20974,339,411,32,8,1,5,TRX003390020974,1,95000,5067.71,254,111
20975,471,355,44,79,5,1,TRX004710020975,2,350000,23209.83,832,443
20976,769,805,33,99,1,1,TRX007690020976,1,135000,32575.18,615,57
20977,909,828,14,35,5,5,TRX009090020977,1,5000,39610.72,,
20978,608,734,9,57,6,5,TRX006080020978,1,50000,2392.76,,
20979,848,750,11,23,5,1,TRX008480020979,1,150000,86447.48,,
20980,158,492,2,52,2,1,TRX001580020980,2,7000,94705.68,,
20981,960,678,30,34,1,1,TRX009600020981,1,35000,23017.89,963,382
20982,647,145,29,47,2,1,TRX006470020982,1,25000,,,916
20983,715,430,19,83,4,1,TRX007150020983,2,10000,,1066,
20984,518,461,27,2,3,1,TRX005180020984,1,5000,,,757
20985,169,507,32,62,6,1,TRX001690020985,1,95000,37824.11,486,407
20986,157,498,5,98,1,1,TRX001570020986,1,20000,84105.35,,
20987,125,744,46,56,2,1,TRX001250020987,1,2500,84166.51,,
20988,114,212,18,19,1,3,TRX001140020988,3,9000,,291,
20989,123,684,46,56,1,1,TRX001230020989,1,2500,24574.76,,
20990,374,785,4,100,3,1,TRX003740020990,1,9000,4326.14,,
20991,515,207,42,63,1,1,TRX005150020991,1,102357.45,46912.21,212,77
20992,753,513,3,99,3,5,TRX007530020992,1,7000,99975.01,,
20993,419,127,8,75,4,1,TRX004190020993,1,15000,75204.87,,
20994,1056,207,14,60,2,3,TRX010560020994,4,20000,75879.61,,
20995,468,200,14,16,2,5,TRX004680020995,1,5000,46514.78,,
20996,889,797,4,16,5,1,TRX008890020996,1,9000,63568.48,,
20997,570,912,20,90,4,1,TRX005700020997,3,45000,,1409,
20998,918,607,25,60,5,1,TRX009180020998,1,1000,,,282
20999,922,57,18,32,6,1,TRX009220020999,1,3000,,1075,
21000,614,712,11,68,1,1,TRX006140021000,1,150000,11522827.799999999,,
21001,1096,262,47,57,5,5,TRX010960021001,1,15000,42116.72,,
21002,812,225,35,3,4,3,TRX008120021002,1,350000,26486.83,115,387
21003,768,655,16,41,1,1,TRX007680021003,1,30000,44197.95,,
21004,66,969,43,5,5,1,TRX000660021004,1,120000,16124.43,543,209
21005,851,830,20,37,4,3,TRX008510021005,1,15000,,374,
21006,108,320,35,72,1,1,TRX001080021006,4,1400000,21795.1,163,357
21007,915,306,30,49,4,2,TRX009150021007,1,35000,40596.77,432,274
21008,999,810,40,86,5,1,TRX009990021008,1,10000,45198.33,852,174
21009,368,41,35,15,5,1,TRX003680021009,,350000,29730.09,978,406
21010,424,251,33,36,2,1,TRX004240021010,2,270000,6417.54,,19
21011,995,565,34,82,5,1,TRX009950021011,1,200000,46894.12,183,422
21012,454,833,44,43,3,1,TRX004540021012,1,175000,4825.3,508,185
21013,281,253,35,30,1,2,TRX002810021013,2,700000,15793.36,903,378
21014,187,492,28,11,6,1,TRX001870021014,1,10000,,,752
21015,437,822,10,65,1,1,TRX004370021015,1,85000,74197.3,,
21016,401,992,13,54,5,5,TRX004010021016??,1,500000,70308.88,,
21017,184,709,47,29,2,1,TRX001840021017,1,15000,95131.25,,
21018,582,78,46,82,6,1,TRX005820021018,1,2500,93240.39,,
21019,192,941,27,79,1,2,TRX001920021019,1,5000,,,255
21020,349,208,35,3,1,1,TRX003490021020,2,700000,41049.94,799,273
21021,455,607,45,27,1,1,TRX004550021021,2,2000,1926.67,,
21022,896,928,12,47,6,5,TRX008960021022,1,300000,99951.98,,
21023,822,400,45,82,1,3,TRX008220021023,1,2407.5,82623.39,,
21024,16,746,4,70,5,4,TRX000160021024,1,9000,12403.42,,
21025,570,708,45,80,1,3,TRX005700021025,1,1000,54558.16,,
21026,599,387,40,65,1,1,TRX005990021026,1,10000,34538.38,70,123
21027,966,309,22,30,1,3,TRX009660021027,1,50000,,350,
21028,654,918,33,92,3,1,TRX006540021028,"1,-",135000,21480.65,926,428
21029,915,858,6,94,4,1,TRX009150021029,1,30000,22603.56,,
21030,343,358,22,65,2,1,TRX003430021030,1,50000,,893,
21031,595,609,22,95,1,2,TRX005950021031,1,50000,,1748,
21032,428,977,4,32,1,1,TRX004280021032,5,45000,76655.35,,
21033,245,229,15,25,2,1,TRX002450021033,1,25000,60414.2,,
21034,24,913,33,93,2,3,TRX000240021034,1,135000,14219.56,231,288
21035,607,810,47,1,1,1,TRX006070021035,4 (error),60000,89543.16,,
21036,552,271,38,5,3,1,TRX005520021036,5,250000,28860.12,794,186
21037,450,396,34,18,1,3,TRX004500021037,1,200000,46857.08,,469
21038,417,512,20,13,6,3,TRX004170021038,4,60000,,325,
21039,84,831,28,68,2,2,TRX000840021039,1,10000,,,753
21040,849,574,29,5,4,1,TRX008490021040,1,25000,,,276
21041,226,519,44,62,1,1,TRX002260021041,1,175000,25272.29,635,6
21042,113,705,19,88,1,1,TRX001130021042,1,5000,,771,
21043,761,332,47,6,2,1,TRX007610021043,1,15000,54616.7,,
21044,772,909,20,58,1,1,TRX007720021044,1,15000,,2144,
21045,774,186,25,88,6,1,TRX007740021045,1,1000,,,275
21046,47,777,8,50,2,1,TRX000470021046,1,15000,85158.75,,
21047,788,902,4,37,6,1,TRX007880021047,4,36000,25615.01,,
21048,595,270,33,54,4,1,TRX005950021048,1,135000,51178.43,194,218
21049,164,908,17,22,5,4,TRX001640021049,1,60000,55591.93,,
21050,1059,443,45,1,1,1,TRX010590021050,3,3000,37404.8,,
21051,13,364,7,95,2,1,TRX000130021051,2,100000,34635.14,,
21052,982,668,37,30,1,1,TRX009820021052,2,600000,17174.56,605,60
21053,601,637,42,63,2,1,TRX006010021053,1,75000,30883.62,873,20
21054,340,439,40,86,2,1,TRX003400021054,5,50000,40305.29,535,264
21055,933,84,19,64,1,1,TRX009330021055,1,5000,,980,
21056,1041,404,48,40,3,1,TRX010410021056,1,250000,7664.61,450,193
21057,238,513,4,25,5,1,TRX002380021057,1,9000,40202.44,,
21058,895,904,19,25,3,1,TRX008950021058,2,10000,,1515,
21059,51,767,32,40,1,1,TRX000510021059,4,380000,1780.63,241,202
21060,458,244,48,37,1,4,TRX004580021060,1,250000,43043.27,695,419
21061,474,825,47,88,1,5,TRX004740021061,1,15000,68067.6,,
21062,758,744,49,94,6,5,TRX007580021062,1,120000,30555.26,759,171
21063,943,651,38,58,2,1,TRX009430021063,2,100000,39432.04,69,30
21064,932,563,12,45,2,1,TRX009320021064,1,300000,86825.2,,
21065,47,821,3,97,4,1,TRX000470021065,1,7000,72897.26,,
21066,564,195,33,7,5,5,TRX005640021066,1,135000,21234.1,177,65
21067,711,782,49,97,3,1,TRX007110021067,1,120000,43386.69,142,247
21068,639,980,20,89,4,4,TRX006390021068,3,45000,,2748,
21069,933,33,18,32,1,3,TRX009330021069,1,3000,,2472,
21070,675,233,33,59,1,1,TRX006750021070,1,135000,47306.67??,996,399
21071,1009,821,46,94,4,1,TRX010090021071,1,2500,79656.53,,
21072,73,2,46,15,1,1,TRX000730021072,1,2500,95613.9,,
21073,36,981,37,66,1,5,TRX000360021073,1,300000,13040.56 (error),861,57
21074,523,932,48,79,2,2,TRX005230021074,1,250000,33502.17,30,40
21075,917,588,43,40,4,4,TRX009170021075,1,120000,16321.5,851,280
21076,720,473,45,28,2,1,TRX007200021076,1,1000,91844.78,,
21077,687,381,20,8,2,1,TRX006870021077,1,15000,,2006,
21078,452,177,32,95,3,1,TRX004520021078,1,95000,36097.19,432,422
21079,232,877,47,50,3,1,TRX002320021079,3,56007.77,81402.7,,
21080,1080,383,35,11,3,1,TRX010800021080,1,350000,29634.77,945,275
21081,329,180,22,62,3,1,TRX003290021081,1,50000,,1756,
21082,118,676,5,52,1,3,TRX001180021082,2,40000,36536.57,,
21083,657,497,39,31,4,1,TRX006570021083,5,100000,29286.56,678,24
21084,1067,835,13,77,1,5,TRX010670021084,1,500000,87991.91,,
21085,308,659,24,3,1,1,TRX003080021085,1,70000,,2105,
21086,663,588,12,54,1,1,TRX006630021086,1,300000,87854.15,,
21087,971,644,2,36,2,1,TRX009710021087,1,3500,68672.18,,
21088,915,611,9,87,3,1,TRX009150021088,3,150000,77551.38,,
21089,891,127,41,45,5,1,TRX008910021089,1,15000,48250.01,115,464
21090,489,555,46,8,1,3,TRX004890021090,1,2500,63396.7??,,
21091,200,990,46,47,1,1,TRX002000021091,1,,,,
21092,796,475,23,12,1,1,TRX007960021092,1,90000,,1289,
21093,688,377,16,86,4,1,TRX006880021093,1,30000,12954.76,,
21094,175,549,16,66,2,1,TRX001750021094,1,30000,95222.0,,
21095,675,812,1,26,1,1,TRX006750021095,1,2000,83087.07,,
21096,494,781,20,84,1,1,TRX004940021096,1,15000,,1235,
21097,936,574,45,15,6,1,TRX009360021097,4,4000,43145.74,,
21098,237,782,19,67,3,1,TRX002370021098,2,10000,,1321,
21099,397,332,22,80,4,4,TRX003970021099,1,50000,,2359,
21100,204,229,11,92,2,1,TRX002040021100,4,600000,22908.61,,
21101,845,237,33,32,3,1,TRX008450021101,1 (error),135000,20976.0,149,67
21102,478,708,8,15,3,1,TRX004780021102,4,60000,90469.7,,
21103,267,216,13,36,5,1,TRX002670021103,1,500000,11582.9,,
21104,56,365,35,92,3,1,TRX000560021104,1,350000,20280.94,864,183
21105,866,829,7,23,4,1,TRX008660021105,3,150000,9235.81??,,
21106,1048,693,41,79,6,2,TRX010480021106,1,15000,,605,84
21107,15,1000,22,16,4,1,TRX000150021107,1,50000,,308,
21108,311,156,50,32,1,1,TRX003110021108,1,200000,47860.08,594,236
21109,927,295,41,19,1,1,TRX009270021109,2,30000,1972.29,8,129
21110,886,408,37,52,5,5,TRX008860021110,1,300000,34851.35,953,443
21111,776,92,16,16,6,4,TRX007760021111,1,30000,70018.82,,
21112,833,462,45,32,6,1,TRX008330021112,1,1000,22051.7,,
21113,204,531,39,49,1,1,TRX002040021113,1,20000,17854.03,,25
21114,483,644,26,30,2,1,TRX004830021114,1,1500,,,344
21115,1051,853,24,90,1,4,TRX010510021115,1,70000,,1828,
21116,72,833,43,84,2,2,TRX000720021116,1,120000,11747.0,213,12
21117,897,888,6,55,2,1,TRX008970021117,1,30000,79524.25,,
21118,200,866,15,12,3,4,TRX002000021118,1,25000,41982.7,,
21119,1082,971,5,94,3,1,TRX010820021119,1,20000,3809.77,,
21120,43,288,46,59,2,1,TRX000430021120,1,2500,31259.4,,
21121,1056,997,27,95,4,1,TRX010560021121,1,5000,,,881
21122,734,908,26,60,4,1,TRX007340021122,1,1500,,,285
21123,397,487,21,97,3,2,TRX003970021123,1,25000,,1813,
21124,934,137,33,27,3,4,TRX009340021124,1,135000,2712.44,606,159
21125,856,954,41,66,2,5,TRX008560021125,1,15000,33524.58,23,223
21126,795,767,11,83,3,2,TRX007950021126,1,150000,86958.18,,
21127,270,278,34,83,6,4,TRX002700021127,3,600000,42111.64,699,443
21128,382,256,22,90,1,5,TRX003820021128,5,250000,,2192,
21129,197,816,39,38,3,3,TRX001970021129,3,60000,16845.32,150,401
21130,5,586,17,5,2,2,TRX000050021130,5,300000,79694.86,,
21131,1015,113,6,32,1,1,TRX010150021131,1,30000,84825.56,,
21132,284,423,17,87,1,1,TRX002840021132,1,60000,67685.85,,
21133,1020,330,48,22,2,1,TRX010200021133,1,250000,4975.61,706,138
21134,1044,190,34,35,6,1,TRX010440021134,3,,22331.35,402,164
21135,994,769,43,47,1,1,TRX009940021135,2,240000,47337.25,466,139 (error)
21136,452,841,3,68,5,1,TRX004520021136,1,7000,98216.6,,
21137,994,32,19,9,1,5,TRX009940021137,2,10000,,1506,
21138,850,436,16,15,1,1,TRX008500021138,1,30000,5460.83,,
21139,26,535,50,35,5,1,TRX000260021139,1,200000,31155.42,672,357
