id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
26428,1074,360,29,94,3,5,TRX010740026428,1,25000.0,0.0,0,586
26430,65,937,29,50,2,4,TRX000650026430,1,25000.0,0.0,0,187
26432,1030,77,50,45,1,1,TRX010300026432,1,200000.0,25780.67,0,109
26434,633,102,42,72,1,1,TRX006330026434,1,75000.0,50968.56,763,488
26436,176,788,27,65,5,5,TRX001760026436,1,5000.0,0.0,0,618
26440,1054,801,28,13,1,1,TRX010540026440,4,40000.0,0.0,0,946
26442,912,271,44,11,1,1,TRX009120026442,1,175000.0,0.0,959,310
26443,547,108,31,58,4,4,TRX005470026443,1,65000.0,14106.13,171,270
26446,1030,240,43,81,5,4,TRX010300026446,1,120000.0,48787.14,887,481
26447,171,927,50,13,2,1,TRX001710026447,1,200000.0,4081.58,744,268
26448,253,437,30,72,5,5,TRX002530026448,1,35000.0,7167.99,128,151
26453,155,36,43,69,3,1,TRX001550026453,2,240000.0,25740.44,597,211
26456,446,169,34,83,2,5,TRX004460026456,1,200000.0,3411.12,156,104
26458,992,64,39,13,5,5,TRX009920026458,1,20000.0,2218.63,59,268
26461,993,610,25,34,3,1,TRX009930026461,1,1000.0,0.0,0,268
26463,767,565,36,24,1,3,TRX007670026463,1,150000.0,37621.49,771,202
26466,402,1000,44,11,4,1,TRX004020026466,2,350000.0,13852.35,361,496
26467,505,330,36,28,1,1,TRX005050026467,1,150000.0,10391.03,517,499
26471,254,979,25,22,5,3,TRX002540026471,1,1000.0,0.0,0,623
26473,951,587,49,56,1,1,TRX009510026473,1,0.0,50372.89,653,460
26474,641,353,36,19,1,1,TRX006410026474,2,300000.0,22586.49,952,75
26479,130,379,29,25,6,1,TRX001300026479,5,125000.0,0.0,0,329
26480,3,6,33,43,1,1,TRX000030026480,3,405000.0,11367.26,974,210
26481,460,926,31,62,1,1,TRX004600026481,1,65000.0,35939.42,25,367
26482,823,640,49,47,2,3,TRX008230026482,3,360000.0,8555.67,496,495
26484,410,890,40,48,1,5,TRX004100026484,1,10000.0,0.0,968,424
26496,273,879,38,61,1,4,TRX002730026496,3,150000.0,3033.14,439,151
26497,260,418,39,44,1,1,TRX002600026497,1,20000.0,44688.66,56,4
26501,356,211,39,90,4,1,TRX003560026501,1,20000.0,17088.82,933,110
26502,177,732,41,78,6,1,TRX001770026502,1,15000.0,40131.63,812,479
26504,614,808,32,21,3,3,TRX006140026504,1,95000.0,47506.52,554,215
26505,1003,970,43,46,3,2,TRX010030026505,1,120000.0,44933.61,550,360
26507,741,472,25,37,1,1,TRX007410026507,1,1000.0,0.0,0,484
26508,863,685,31,85,6,1,TRX008630026508,4,654069.5,0.0,339,429
26509,656,768,39,73,1,1,TRX006560026509,1,20000.0,37790.51,393,414
26510,843,999,28,71,5,1,TRX008430026510,1,10000.0,0.0,0,398
26512,675,522,35,80,1,3,TRX006750026512,1,350000.0,1043.48,656,42
26516,601,407,25,98,3,1,TRX006010026516,1,1000.0,0.0,0,523
26523,342,415,48,57,1,5,TRX003420026523-ERR,1,250000.0,44832.09,587,417
26528,901,44,27,5,1,4,TRX009010026528,1,5000.0,0.0,0,407
26535,1089,215,35,83,2,1,TRX010890026535,2,700000.0,34647.32,154,17
26537,91,483,50,40,4,1,TRX000910026537,3,600000.0,11240.91,580,388
26538,773,662,28,55,3,5,TRX007730026538,3,30000.0,0.0,0,545
26539,584,896,40,88,6,1,TRX005840026539,1,6083.08,42659.97,624,61
26542,168,829,36,94,1,1,TRX001680026542,1,150000.0,33935.1,547,55
26544,1026,173,41,78,1,2,TRX010260026544,1,15000.0,0.0,965,60
26545,1,217,33,74,1,1,TRX000010026545,2,270000.0,36607.48,432,53
26546,486,96,49,48,5,1,TRX004860026546,3,360000.0,50452.53,282,364
26550,987,341,35,41,2,1,TRX009870026550,1,350000.0,3621.95,323,150
26551,812,108,37,44,6,2,TRX008120026551,3,900000.0,39451.89,781,278
26552,185,794,48,62,1,1,TRX001850026552,1,250000.0,10537.14,888,364
26555,140,839,34,91,1,1,TRX001400026555,1,401576.36,31371.63,710,400
26558,1025,517,35,88,4,1,TRX010250026558,4,1400000.0,38837.4,244,179
26563,469,115,25,43,4,1,TRX004690026563,1,1000.0,0.0,0,548
26568,151,908,37,81,1,5,TRX001510026568,3,900000.0,29237.83,913,375
26572,511,15,34,7,6,4,TRX005110026572,1,200000.0,46998.01,134,303
26576,758,720,38,69,4,1,TRX007580026576,1,50000.0,44918.12,713,483
26577,622,679,34,50,2,1,TRX006220026577,1,200000.0,15706.84,35,189
26582,1086,79,26,24,3,5,TRX010860026582,1,0.0,0.0,0,695
26585,199,438,37,75,5,1,TRX001990026585,1,300000.0,9948.0,602,386
26589,29,495,31,18,2,2,TRX000290026589,1,65000.0,14157.39,767,276
26590,956,477,27,67,6,1,TRX009560026590,1,5000.0,0.0,0,437
26593,46,851,35,38,2,1,TRX000460026593,1,350000.0,27720.95,290,421
26594,1055,70,27,3,1,1,TRX010550026594,1,5000.0,0.0,0,258
26595,529,739,26,53,1,1,TRX005290026595,1,1500.0,0.0,0,413
26596,587,74,39,31,3,2,TRX005870026596,4,80000.0,45272.71,230,469
26597,279,391,27,26,1,1,TRX002790026597,1,5000.0,0.0,0,908
26601,250,22,32,38,3,5,TRX002500026601,1,95000.0,1461.83,494,15
26607,453,655,26,98,4,1,TRX004530026607-ERR,2,3000.0,0.0,0,982
26608,868,695,25,6,3,1,TRX008680026608,1,1000.0,0.0,0,248
26611,1084,820,39,71,1,4,TRX010840026611,1,20000.0,47571.22,453,261
26612,119,162,41,51,1,1,TRX001190026612,3,45000.0,21171.25,125,382
26616,650,233,38,98,4,1,TRX006500026616,0,50000.0,39975.52,838,76
26617,918,170,40,28,1,3,TRX009180026617,1,10000.0,49176.76,520,145
26618,547,169,31,23,3,4,TRX005470026618,1,65000.0,14614.32,530,430
26619,240,948,50,76,1,4,TRX002400026619,5,1000000.0,46016.68,33,291
26620,508,924,50,65,2,4,TRX005080026620,1,200000.0,30563.21,0,188
26624,550,289,34,98,2,2,TRX005500026624,1,200000.0,47564.43,270,285
26627,686,429,29,27,1,1,TRX006860026627,1,25000.0,0.0,0,755
26628,890,442,27,64,3,1,TRX008900026628,1,5000.0,0.0,0,861
26629,879,404,50,55,3,2,TRX008790026629,1,200000.0,8543.04,527,242
26630,896,137,29,38,3,4,TRX008960026630,0,25000.0,0.0,0,99
26631,221,662,31,42,1,2,TRX002210026631,1,65000.0,19157.03,948,27
26636,559,896,39,34,3,1,TRX005590026636,1,20000.0,0.0,840,451
26637,899,119,43,43,2,1,TRX008990026637,1,120000.0,50902.61,336,261
26638,878,361,40,1,1,1,TRX008780026638,1,10000.0,23383.36,797,370
26643,532,502,33,92,5,4,TRX005320026643,1,135000.0,50123.56,0,431
26644,377,82,50,32,1,5,TRX003770026644,4,800000.0,29301.56,714,326
26645,1048,451,44,49,2,2,TRX010480026645,1,175000.0,47837.8,615,42
26648,385,694,50,2,1,1,TRX003850026648,1,200000.0,3314.19,929,316
26650,600,670,48,89,5,1,TRX006000026650,1,250000.0,29736.19,18,42
26651,260,264,31,45,4,1,TRX002600026651,1,65000.0,46281.19,961,197
26652,671,353,35,17,1,2,TRX006710026652,1,350000.0,16268.97,427,106
26654,835,9,27,16,4,1,TRX008350026654,0,10000.0,0.0,0,437
26659,994,426,49,57,6,2,TRX009940026659,1,120000.0,24039.63,638,204
26661,485,278,48,49,1,5,TRX004850026661,1,250000.0,36292.02,166,447
26662,812,944,28,5,1,1,TRX008120026662,1,10000.0,0.0,0,143
26667,866,508,40,13,1,2,TRX008660026667,1,10000.0,47468.73,878,331
26669,419,704,43,42,5,2,TRX004190026669,2,240000.0,15258.84,478,266
26670,175,411,28,29,1,1,TRX001750026670,4,40000.0,0.0,0,436
26675,919,812,43,87,3,1,TRX009190026675,1,120000.0,18520.89,886,436
26676,774,522,31,35,2,1,TRX007740026676,3,195000.0,44433.26,618,410
26677,940,895,25,84,2,1,TRX009400026677,1,1000.0,0.0,0,616
26678,352,545,29,44,2,3,TRX003520026678,2,50000.0,0.0,0,726
26688,279,668,35,55,3,1,TRX002790026688,1,350000.0,25594.64,378,366
26690,609,484,38,35,4,1,TRX006090026690,4,200000.0,0.0,187,419
26692,721,852,36,68,1,2,TRX007210026692,2,300000.0,25711.9,831,160
26693,95,856,49,88,3,2,TRX000950026693,1,120000.0,43945.41,431,500
26695,167,113,44,26,2,1,TRX001670026695,1,175000.0,49006.74,530,294
26696,919,167,41,85,1,1,TRX009190026696,2,30000.0,2708.37,94,84
26703,263,993,44,14,1,4,TRX002630026703,5,875000.0,38711.22,31,13
26707,377,444,31,42,1,1,TRX003770026707,1,65000.0,4092.45,800,359
26710,460,452,48,20,4,1,TRX004600026710,1,250000.0,45489.74,806,447
26713,124,165,49,8,1,3,TRX001240026713,1,120000.0,13723.47,590,398
26714,90,139,37,34,1,1,TRX000900026714,1,300000.0,0.0,916,331
26717,254,830,27,26,1,2,TRX002540026717,1,5000.0,0.0,0,63
26720,114,367,26,69,2,1,TRX001140026720,1,1500.0,0.0,0,251
26725,818,711,42,82,6,5,TRX008180026725,1,75000.0,16114.47,179,217
26726,463,488,44,24,4,4,TRX004630026726,1,175000.0,6591.21,177,496
26730,572,359,43,19,4,1,TRX005720026730,5,1131427.17,49926.65,972,65
26731,1070,493,31,45,3,5,TRX010700026731,1,65000.0,40429.44,984,179
26732,637,577,44,23,1,1,TRX006370026732,2,350000.0,33147.47,66,222
26733,945,143,28,31,1,4,TRX009450026733,3,30000.0,0.0,0,8591
26734,860,390,27,76,4,5,TRX008600026734,1,5000.0,0.0,0,528
26738,398,227,44,65,2,1,TRX003980026738,1,175000.0,12998.75,323,418
26740,62,290,36,30,3,5,TRX000620026740,5,0.0,34167.63,12,363
26742,290,5,36,54,2,1,TRX002900026742,1,150000.0,0.0,392,228
26745,735,14,42,19,4,1,TRX007350026745,1,75000.0,13893.12,192,223
26746,845,494,39,15,1,1,TRX008450026746,1,20000.0,0.0,206,229
26747,230,912,34,67,4,5,TRX002300026747,1,200000.0,9865.46,164,365
26751,21,880,27,56,6,1,TRX000210026751,1,5000.0,0.0,0,200
26752,569,223,39,73,3,1,TRX005690026752,2,40000.0,29154.14,987,357
26753,416,684,37,35,3,3,TRX004160026753,5,1500000.0,21918.31,464,324
26754,572,78,30,8,2,1,TRX005720026754,1,35000.0,49226.32,0,94
26756,1082,642,37,39,4,1,TRX010820026756,2,600000.0,32873.5,973,298
26757,71,985,42,7,1,1,TRX000710026757,1,75000.0,10498.78,474,297
26759,821,88,41,37,5,1,TRX008210026759,1,15000.0,0.0,348,125
26760,49,962,38,15,3,1,TRX000490026760,0,50000.0,37901.71,648,385
26761,511,749,35,97,2,1,TRX005110026761,2,700000.0,34894.94,506,487
26763,676,434,40,65,3,2,TRX006760026763,3,30000.0,24596.49,157,409
26768,903,327,30,47,1,1,TRX009030026768,1,35000.0,38181.81,665,281
26771,636,160,35,76,1,5,TRX006360026771,3,1050000.0,1891.37,617,434
26774,446,433,49,10,5,1,TRX004460026774,1,120000.0,5841.96,583,419
26775,856,328,48,20,2,2,TRX008560026775,1,250000.0,3342.3,684,22
26776,104,589,30,47,1,2,TRX001040026776,4,140000.0,50334.13,631,466
26777,467,625,29,51,1,1,TRX004670026777,2,50000.0,0.0,0,964
26780,172,782,50,92,4,3,TRX001720026780,1,200000.0,23491.41,757,444
26781,123,428,32,32,4,1,TRX001230026781,3,285000.0,5488.33,617,216
26783,935,779,43,88,6,1,TRX009350026783,1,120000.0,39622.79,137,222
26784,139,144,41,60,1,2,TRX001390026784,1,15000.0,39484.54,272,482
26785,1048,363,40,4,4,4,TRX010480026785,1,10000.0,1882.73,236,472
26786,64,757,40,43,1,1,TRX000640026786,3,30000.0,31960.71,313,373
26787,1073,20,30,24,3,5,TRX010730026787,1,35000.0,45129.44,576,358
26790,427,26,49,42,2,1,TRX004270026790,1,120000.0,12427.52,566,302
26792,71,395,29,77,3,4,TRX000710026792,2,50000.0,0.0,0,339
26793,831,830,25,42,1,1,TRX008310026793,2,2000.0,0.0,0,953
26795,223,141,44,82,1,1,TRX002230026795,1,175000.0,46966.83,144,239
26797,929,208,30,35,1,2,TRX009290026797,1,35000.0,24804.13,399,237
26798,169,679,38,64,3,1,TRX001690026798,2,100000.0,48177.55,16,67
26803,525,24,42,97,1,1,TRX005250026803,3,225000.0,30972.3,213,56
26807,517,334,31,19,1,1,TRX005170026807,1,65000.0,22523.61,758,361
26808,36,160,44,98,2,1,TRX000360026808,1,175000.0,49204.82,957,373
26809,553,702,49,15,5,1,TRX005530026809,1,332456.65,27943.16,919,363
26810,230,750,31,42,1,2,TRX002300026810,1,65000.0,28631.84,247,295
26815,335,649,28,43,6,1,TRX003350026815,1,10000.0,0.0,0,519
26817,30,962,28,42,1,1,TRX000300026817,3,30000.0,0.0,0,54
26822,103,743,26,18,2,5,TRX001030026822,3,4500.0,0.0,0,333
26824,594,215,43,40,6,1,TRX005940026824,1,120000.0,48449.66,588,301
26825,673,277,39,14,6,1,TRX006730026825,1,20000.0,2132.57,609,496
26829,524,425,43,81,1,1,TRX005240026829,2,240000.0,29381.68,787,411
26830,1007,113,29,81,3,3,TRX010070026830,1,25000.0,0.0,0,597
26831,1031,580,38,75,5,1,TRX010310026831,2,100000.0,17672.55,219,63
26832,782,989,35,82,4,1,TRX007820026832,2,700000.0,4677.01,100,438
26837,508,693,27,85,1,1,TRX005080026837,1,5000.0,0.0,0,558
26843,1059,277,29,60,1,1,TRX010590026843,1,25000.0,0.0,0,667
26846,460,150,43,6,3,5,TRX004600026846,4,480000.0,28619.05,294,333
26847,999,978,44,39,1,1,TRX009990026847,1,175000.0,4205.33,907,59
26850,879,799,31,83,6,1,TRX008790026850,1,65000.0,35537.07,886,82
26851,770,132,50,64,1,3,TRX007700026851,1,200000.0,11561.35,733,0
26852,1011,178,44,59,3,4,TRX010110026852,3,525000.0,45256.03,478,273
26854,848,395,25,45,2,3,TRX008480026854,3,3000.0,0.0,0,821
26855,349,483,32,59,1,1,TRX003490026855,2,190000.0,47017.69,182,80
26857,43,745,32,50,1,1,TRX000430026857,1,95000.0,27658.22,453,91
26858,162,439,41,85,1,4,TRX001620026858,1,15000.0,24960.86,524,71
26862,385,104,40,71,3,1,TRX003850026862,1,10000.0,39039.25,145,7896
26864,165,586,40,56,3,1,TRX001650026864,1,10000.0,36708.7,25,112
26866,189,116,49,49,4,1,TRX001890026866,1,6672.03,17442.06,112,116
26868,309,312,33,41,2,1,TRX003090026868,3,405000.0,3497.89,691,10
26871,160,410,38,78,3,1,TRX001600026871,2,100000.0,41222.41,534,189
26874,1072,836,50,69,5,3,TRX010720026874,1,200000.0,35018.51,416,92
26875,594,342,39,49,2,1,TRX005940026875,3,60000.0,4591.38,505,272
26876,853,624,34,34,1,1,TRX008530026876,5,1000000.0,23710.12,565,0
26877,32,189,50,93,2,5,TRX000320026877,3,600000.0,16905.72,571,395
26889,572,513,43,27,1,1,TRX005720026889,1,120000.0,1583.3,896,174
26891,286,861,41,72,3,1,TRX002860026891,1,15000.0,30164.98,449,66
26893,151,274,37,20,1,1,TRX001510026893,1,300000.0,18407.06,907,131
26895,133,398,39,90,3,2,TRX001330026895,2,40000.0,19517.26,179,45
26898,792,563,39,20,3,2,TRX007920026898,1,20000.0,34486.13,54,130
26901,702,558,38,98,3,1,TRX007020026901,4,200000.0,33842.25,0,9
26903,317,851,41,87,2,3,TRX003170026903,2,30000.0,5447.49,859,479
26907,597,357,30,54,1,1,TRX005970026907,1,35000.0,10082.63,593,413
26910,643,301,40,48,5,3,TRX006430026910,2,20000.0,44305.07,566,221
26911,324,246,28,74,5,4,TRX003240026911,1,10000.0,0.0,0,737
26914,222,953,25,9,3,1,TRX002220026914,1,1000.0,0.0,0,807
26916,392,75,42,38,3,1,TRX003920026916,1,75000.0,24597.26,627,313
26917,69,837,42,44,3,5,TRX000690026917,2,150000.0,44177.62,327,465
26918,800,651,32,5,3,1,TRX008000026918,1,95000.0,6566.61,598,257
26919,481,791,48,11,3,1,TRX004810026919,1,250000.0,10468.91,447,118
26921,204,596,26,20,1,1,TRX002040026921,1,1500.0,0.0,0,287
26923,271,247,40,52,2,1,TRX002710026923,2,20000.0,23194.37,418,245
26925,656,995,26,11,1,1,TRX006560026925,1,1500.0,0.0,0,978
26928,558,86,32,46,3,3,TRX005580026928,5,475000.0,32070.83,834,170
26929,129,177,48,42,1,1,TRX001290026929,1,250000.0,5344.18,96,141
26930,899,782,31,70,4,1,TRX008990026930-ERR,1,65000.0,19473.33,0,179
26932,892,844,44,70,6,1,TRX008920026932,1,175000.0,48303.97,643,411
26933,790,123,39,61,3,1,TRX007900026933,2,40000.0,11968.84,521,226
26940,406,642,44,90,5,1,TRX004060026940,4,700000.0,22575.73,49,91
26941,928,272,31,73,3,4,TRX009280026941,1,65000.0,22219.72,197,96
26942,531,385,40,39,1,1,TRX005310026942,1,10000.0,25435.08,873,224
26944,453,667,25,60,6,4,TRX004530026944,1,1000.0,0.0,0,97482
26952,306,55,50,74,6,2,TRX003060026952,1,200000.0,14473.43,646,481
26953,403,795,27,69,2,1,TRX004030026953,1,5000.0,0.0,0,257
26956,476,793,32,82,3,1,TRX004760026956,1,95000.0,25030.02,682,391
26958,116,927,36,49,1,1,TRX001160026958,1,150000.0,7389.65,611,230
26959,618,234,35,27,2,4,TRX006180026959,1,350000.0,28997.77,666,255
26960,372,526,39,75,2,1,TRX003720026960,1,20000.0,47203.71,28,155
26961,259,456,26,62,3,1,TRX002590026961,5,7500.0,0.0,0,599
26962,525,989,43,32,1,4,TRX005250026962,2,240000.0,11378.07,469,438
26963,64,856,41,52,2,3,TRX000640026963,1,15000.0,14246.4,785,4
26964,244,785,41,20,6,4,TRX002440026964,2,30000.0,4457.95,226,71
26965,1080,926,40,18,1,3,TRX010800026965,4,61645.0,26949.72,64,339
26966,240,887,33,48,3,5,TRX002400026966,1,135000.0,9164.67,236,492
26967,422,950,43,54,1,1,TRX004220026967,1,120000.0,26887.13,888,188
26968,800,346,49,34,3,1,TRX008000026968,1,120000.0,43764.4,482,171
26970,928,469,36,46,2,1,TRX009280026970,1,193170.01,27392.89,673,469
26971,792,965,41,82,2,4,TRX007920026971,1,15000.0,16366.11,124,205
26978,53,925,34,2,1,2,TRX000530026978,1,200000.0,0.0,626,115
26981,299,436,42,64,2,4,TRX002990026981,1,75000.0,49828.96,488,145
26982,317,226,33,30,2,3,TRX003170026982,1,135000.0,23130.63,213,406
26984,612,526,34,31,2,1,TRX006120026984,1,200000.0,50661.3,516,65
26986,1022,610,29,37,4,4,TRX010220026986,1,25000.0,0.0,0,735
26991,164,800,33,7,3,4,TRX001640026991,2,270000.0,34283.25,2,162
26993,1067,477,49,62,1,1,TRX010670026993,1,120000.0,24111.69,565,309
26994,596,222,38,5,4,1,TRX005960026994,1,50000.0,20069.92,675,13
26996,162,897,43,93,1,2,TRX001620026996,2,240000.0,27451.74,87,407
26997,7,539,41,7,3,2,TRX000070026997,2,30000.0,46730.37,625,269
26998,442,484,49,3,2,1,TRX004420026998,1,120000.0,6858.03,372,218
27000,838,512,44,16,4,1,TRX008380027000,1,175000.0,47664.55,639,51
27002,37,851,35,87,3,1,TRX000370027002,4,1400000.0,0.0,950,30
27004,862,588,26,20,1,4,TRX008620027004,1,1500.0,0.0,0,580
27009,953,485,42,88,5,1,TRX009530027009,1,75000.0,29713.62,338,52
27010,676,831,43,68,2,1,TRX006760027010,1,120000.0,20304.56,319,355
27011,619,44,50,68,4,1,TRX006190027011,2,400000.0,49780.82,0,43
27012,659,564,48,9,5,4,TRX006590027012,1,0.0,16194.64,0,147
27013,577,865,42,47,1,1,TRX005770027013,1,75000.0,28503.31,561,374
27014,45,659,32,5,4,1,TRX000450027014,1,95000.0,43239.79,618,454
27015,83,918,26,86,1,1,TRX000830027015,3,4500.0,0.0,0,612
27016,1034,368,25,19,3,5,TRX010340027016,1,1000.0,0.0,0,369
27017,392,913,43,1,2,1,TRX003920027017,1,120000.0,37426.57,777,312
27019,233,116,39,45,5,1,TRX002330027019,1,36401.1,25874.77,377,322
27023,441,250,29,36,1,5,TRX004410027023,1,25000.0,0.0,0,143
27031,98,991,34,88,4,4,TRX000980027031,1,200000.0,7239.24,533,325
27032,240,120,44,10,4,1,TRX002400027032,1,175000.0,9474.54,720,249
27036,976,369,41,68,1,3,TRX009760027036,2,0.0,41436.42,592,486
27037,883,237,31,41,3,4,TRX008830027037,1,65000.0,17754.98,770,496
27039,711,688,33,89,4,1,TRX007110027039,1,135000.0,18439.83,611,305
27042,940,146,44,18,1,1,TRX009400027042,2,350000.0,48756.51,383,17
27046,323,364,44,2,2,1,TRX003230027046,1,175000.0,44227.97,405,0
27057,1075,61,42,59,1,1,TRX010750027057,4,300000.0,5996.5,6,465
27058,256,139,44,22,3,1,TRX002560027058,1,175000.0,18021.71,690,130
27059,413,469,44,45,1,1,TRX004130027059,1,175000.0,43766.87,738,249
27067,474,896,42,75,1,1,TRX004740027067,1,75000.0,6848.07,363,500
27069,557,891,36,21,1,3,TRX005570027069,1,150000.0,38045.96,495,60
27072,304,889,26,20,3,1,TRX003040027072,1,1500.0,0.0,0,867
27074,1092,758,29,79,4,1,TRX010920027074,5,100608.27,0.0,0,497
27076,441,46,43,20,1,2,TRX004410027076,1,120000.0,45006.42,275,247
27077,794,559,25,38,6,1,TRX007940027077,2,2000.0,0.0,0,417
27078,490,265,35,73,1,1,TRX004900027078,1,350000.0,51144.69,7,486
27080,306,730,29,23,1,1,TRX003060027080-ERR,1,25000.0,0.0,0,922
27081,330,78,26,61,2,1,TRX003300027081,1,1500.0,0.0,0,760
27083,304,324,38,1,1,3,TRX003040027083,1,50000.0,38058.49,434,432
27085,859,901,29,82,1,3,TRX008590027085,1,25000.0,0.0,0,628
27089,43,51,28,30,1,1,TRX000430027089,1,10000.0,0.0,0,459
27095,464,179,36,49,5,2,TRX004640027095,1,150000.0,46155.72,590,390
27096,681,986,36,6,3,3,TRX006810027096,1,150000.0,14180.22,46,158
27097,901,189,48,59,2,4,TRX009010027097,1,250000.0,19280.51,575,142
27101,752,990,43,57,4,2,TRX007520027101,1,120000.0,22458.27,806,18
27102,457,775,50,46,3,1,TRX004570027102,1,200000.0,47717.44,254,140
27106,209,466,30,94,1,1,TRX002090027106,1,35000.0,1400.39,359,358
27107,558,388,43,26,1,5,TRX005580027107,1,120000.0,1754967.0599999998,379,386
27112,279,977,30,47,1,1,TRX002790027112,1,35000.0,8717.31,952,78
27113,610,16,48,16,6,1,TRX006100027113,1,250000.0,32414.44,729,279
27114,455,910,43,26,3,1,TRX004550027114,5,600000.0,20277.65,938,124
27118,1052,945,41,79,1,5,TRX010520027118,1,15000.0,38492.05,48,69
27120,730,477,38,88,2,1,TRX007300027120,1,88683.25,27198.37,0,370
27121,551,381,26,47,3,4,TRX005510027121,1,1500.0,0.0,0,39
27123,451,330,28,52,2,1,TRX004510027123,4,40000.0,0.0,0,87
27126,880,573,29,25,2,1,TRX008800027126,1,25000.0,0.0,0,614
27128,248,785,27,7,6,4,TRX002480027128,1,5000.0,0.0,0,241
27129,22,443,25,84,6,2,TRX000220027129,1,1000.0,0.0,0,124
27130,230,404,27,69,1,2,TRX002300027130,1,5000.0,0.0,0,39
27132,649,495,30,9,5,4,TRX006490027132,1,35000.0,21726.78,761,335
27137,230,389,27,63,1,1,TRX002300027137,4,20000.0,0.0,0,685
27140,223,998,48,81,1,1,TRX002230027140,1,250000.0,20973.42,899,20
27141,799,33,29,97,2,5,TRX007990027141,1,9168.81,0.0,0,806
27146,588,360,41,76,4,1,TRX005880027146,2,30000.0,33778.21,965,50
27148,694,695,38,25,6,4,TRX006940027148,2,100000.0,7648.07,136,16
27149,177,584,48,35,3,1,TRX001770027149,1,250000.0,39626.77,204,10
27151,376,606,27,9,1,1,TRX003760027151,1,5000.0,0.0,0,156
27152,510,625,38,4,1,2,TRX005100027152,1,50000.0,0.0,283,151
27153,504,788,26,25,5,1,TRX005040027153,2,3000.0,0.0,0,920
27154,603,843,50,77,2,1,TRX006030027154,1,200000.0,5616.09,329,431
27155,578,845,49,63,2,1,TRX005780027155,1,120000.0,13894.59,762,56
27156,433,154,34,86,4,1,TRX004330027156,1,252134.21,32764.2,597,410
27162,443,140,40,20,5,3,TRX004430027162,1,10000.0,9305.4,210,76
27164,215,197,31,37,5,1,TRX002150027164,1,65000.0,32439.88,19,159
27165,901,665,31,18,5,1,TRX009010027165,3,195000.0,33770.82,138,18
27169,53,266,48,60,1,1,TRX000530027169,2,500000.0,35489.97,481,235
27172,388,844,39,92,6,1,TRX003880027172,1,20000.0,11623.87,421,45
27174,505,645,37,92,6,1,TRX005050027174,1,300000.0,22086.13,849,126
27177,9,271,37,67,2,4,TRX000090027177,1,300000.0,50879.49,63,98
27179,37,512,28,31,1,4,TRX000370027179,1,10000.0,0.0,0,989
27182,109,917,28,97,6,1,TRX001090027182,2,56383.81,0.0,0,631
27186,1095,979,42,58,3,2,TRX010950027186,1,75000.0,13128.31,198,65
27190,1033,236,35,73,3,1,TRX010330027190,2,700000.0,17263.76,554,81
27193,40,275,31,9,1,1,TRX000400027193,5,325000.0,11180.38,1000,101
27198,739,806,43,80,3,4,TRX007390027198,1,120000.0,33628.11,692,307
27199,160,26,39,76,2,3,TRX001600027199,1,20000.0,19695.97,299,159
27201,455,913,43,51,3,2,TRX004550027201,1,120000.0,40870.39,804,404
27205,293,971,32,15,1,5,TRX002930027205,1,95000.0,0.0,429,472
27206,87,71,30,48,1,1,TRX000870027206,3,105000.0,39585.46,655,295
27207,170,896,48,60,4,1,TRX001700027207,1,250000.0,12618.61,170,83
27208,860,290,36,94,5,1,TRX008600027208,1,150000.0,9121.97,455,484
27209,747,889,34,61,5,1,TRX007470027209,1,200000.0,29490.23,0,254
27210,109,421,26,57,1,1,TRX001090027210,1,1500.0,0.0,0,112
27211,363,377,39,25,2,1,TRX003630027211,3,60000.0,46684.77,822,429
27212,800,26,25,79,3,1,TRX008000027212,1,1000.0,0.0,0,790
27213,310,555,48,72,1,1,TRX003100027213,1,250000.0,38949.63,987,245
27215,1028,766,36,93,1,5,TRX010280027215,2,300000.0,48883.29,25,361
27218,722,995,50,45,6,1,TRX007220027218,1,200000.0,16374.67,240,51
27220,93,211,42,12,1,5,TRX000930027220,1,75000.0,6762.89,697,416
27221,258,279,49,36,3,2,TRX002580027221,1,120000.0,3229.06,0,244
27222,814,700,25,34,2,1,TRX008140027222,1,1000.0,0.0,0,32
27226,274,544,29,6,6,1,TRX002740027226,1,25000.0,0.0,0,701
27229,1000,636,39,85,4,1,TRX010000027229,1,20000.0,47547.26,977,467
27231,19,831,37,59,1,1,TRX000190027231,5,1500000.0,16144.45,609,180
27234,742,946,31,52,5,4,TRX007420027234,1,65000.0,1639.71,273,93
27235,895,352,27,3,2,4,TRX008950027235,1,5000.0,0.0,0,974
27239,118,323,39,92,1,5,TRX001180027239,1,0.0,1489.69,436,387
27240,132,551,25,49,2,1,TRX001320027240,1,1000.0,0.0,0,102
27243,409,346,34,63,1,3,TRX004090027243,3,600000.0,7325.96,312,132
27245,727,812,25,74,2,1,TRX007270027245,1,1000.0,0.0,0,606
27246,1033,942,40,24,3,1,TRX010330027246,1,10000.0,8477.99,398,129
27248,404,585,36,10,1,1,TRX004040027248,2,300000.0,44060.62,914,199
27249,999,466,42,26,1,1,TRX009990027249,1,75000.0,30786.87,331,311
27250,212,20,38,45,6,1,TRX002120027250,1,50000.0,16491.48,887,282
27254,649,840,40,63,6,5,TRX006490027254,1,10000.0,49705.55,767,339
